partid,child_edu_index,assigned,age,age_2,age_3,male,urban,risk_aversion,ind_found_b,education,literate,voc_training,numeracy_numcorrect_m,adl,wealthindex,savings_6mo_p99,cash4w_p99,loan_100k,loan_1mil,lowskill7da_zero,lowbus7da_zero,skilledtrade7da_zero,highskill7da_zero,acto7da_zero,aghours7da_zero,chores7da_zero,zero_hours,nonag_dummy,emplvoc,inschool,admin_cost_us,groupsize_est_e,grantsize_pp_US_est3,group_existed,group_age,ingroup_hetero,ingroup_dynamic,grp_leader,grp_chair,avgdisteduc,D_1,D_2,D_3,D_4,D_5,D_6,D_7,D_8,D_9,D_10,D_11,D_12,D_13
8005,-.6064638,0,.195871,.038366,.0075147246,1,0,.4458614,1,.400434,1,0,.3801342,-.144853,-.5055071,.9267288,-.1779399,0,1,-.0967723,-.1736387,-.1026754,-.0593133,.6322192,-.2657273,-.2531508,0,1,0,0,-.3678103,.5720087,-.5192382,1,-.456274,.5463027,-.6062778,0,0,.1106687,1,0,0,0,0,0,0,0,0,0,0,0,0
8008,-.3340655,0,.383977,.147438,.056612757,0,0,.186641,1,-.108378,0,0,-.7775617,-.144853,.112955,.0972731,-.1779399,1,0,-.0967723,.6904092,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.3678103,.5720087,-.5192382,1,-.456274,.5463027,-.6062778,1,0,.1106687,1,0,0,0,0,0,0,0,0,0,0,0,0
8008,.3092674,0,.383977,.147438,.056612757,0,0,.186641,1,-.108378,0,0,-.7775617,-.144853,.112955,.0972731,-.1779399,1,0,-.0967723,.6904092,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.3678103,.5720087,-.5192382,1,-.456274,.5463027,-.6062778,1,0,.1106687,1,0,0,0,0,0,0,0,0,0,0,0,0
8008,.575878,0,.383977,.147438,.056612757,0,0,.186641,1,-.108378,0,0,-.7775617,-.144853,.112955,.0972731,-.1779399,1,0,-.0967723,.6904092,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.3678103,.5720087,-.5192382,1,-.456274,.5463027,-.6062778,1,0,.1106687,1,0,0,0,0,0,0,0,0,0,0,0,0
9020,.607631,0,-.086286,.007445,-.0006424327,0,0,-.1110879,1,-.108378,1,0,-.0057645,.327537,.2725314,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,1,1.22621,.3780076,.0914308,0,0,1.167953,1,0,0,0,0,0,0,0,0,0,0,0,0
9020,.4257295,0,-.086286,.007445,-.0006424327,0,0,-.1110879,1,-.108378,1,0,-.0057645,.327537,.2725314,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,1,1.22621,.3780076,.0914308,0,0,1.167953,1,0,0,0,0,0,0,0,0,0,0,0,0
9020,.204214,0,-.086286,.007445,-.0006424327,0,0,-.1110879,1,-.108378,1,0,-.0057645,.327537,.2725314,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,1,1.22621,.3780076,.0914308,0,0,1.167953,1,0,0,0,0,0,0,0,0,0,0,0,0
9020,-.2352672,0,-.086286,.007445,-.0006424327,0,0,-.1110879,1,-.108378,1,0,-.0057645,.327537,.2725314,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,1,1.22621,.3780076,.0914308,0,0,1.167953,1,0,0,0,0,0,0,0,0,0,0,0,0
9020,1.078479,0,-.086286,.007445,-.0006424327,0,0,-.1110879,1,-.108378,1,0,-.0057645,.327537,.2725314,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,1,1.22621,.3780076,.0914308,0,0,1.167953,1,0,0,0,0,0,0,0,0,0,0,0,0
9029,3.522309,0,.007766,.00006,4.68404e-07,1,0,.1600754,1,-.108378,1,0,-.0057645,-.144853,.8256238,-.0893544,-.213378,1,1,-.0967723,1.554457,-.1026754,-.0593133,.354422,.4066558,-.1641272,0,1,0,0,-.3678103,.5720087,-.5192382,1,1.22621,.3780076,.0914308,0,0,1.167953,1,0,0,0,0,0,0,0,0,0,0,0,0
9029,1.078479,0,.007766,.00006,4.68404e-07,1,0,.1600754,1,-.108378,1,0,-.0057645,-.144853,.8256238,-.0893544,-.213378,1,1,-.0967723,1.554457,-.1026754,-.0593133,.354422,.4066558,-.1641272,0,1,0,0,-.3678103,.5720087,-.5192382,1,1.22621,.3780076,.0914308,0,0,1.167953,1,0,0,0,0,0,0,0,0,0,0,0,0
9029,.204214,0,.007766,.00006,4.68404e-07,1,0,.1600754,1,-.108378,1,0,-.0057645,-.144853,.8256238,-.0893544,-.213378,1,1,-.0967723,1.554457,-.1026754,-.0593133,.354422,.4066558,-.1641272,0,1,0,0,-.3678103,.5720087,-.5192382,1,1.22621,.3780076,.0914308,0,0,1.167953,1,0,0,0,0,0,0,0,0,0,0,0,0
9029,-.8120232,0,.007766,.00006,4.68404e-07,1,0,.1600754,1,-.108378,1,0,-.0057645,-.144853,.8256238,-.0893544,-.213378,1,1,-.0967723,1.554457,-.1026754,-.0593133,.354422,.4066558,-.1641272,0,1,0,0,-.3678103,.5720087,-.5192382,1,1.22621,.3780076,.0914308,0,0,1.167953,1,0,0,0,0,0,0,0,0,0,0,0,0
9029,-.4904543,0,.007766,.00006,4.68404e-07,1,0,.1600754,1,-.108378,1,0,-.0057645,-.144853,.8256238,-.0893544,-.213378,1,1,-.0967723,1.554457,-.1026754,-.0593133,.354422,.4066558,-.1641272,0,1,0,0,-.3678103,.5720087,-.5192382,1,1.22621,.3780076,.0914308,0,0,1.167953,1,0,0,0,0,0,0,0,0,0,0,0,0
9029,-.7011075,0,.007766,.00006,4.68404e-07,1,0,.1600754,1,-.108378,1,0,-.0057645,-.144853,.8256238,-.0893544,-.213378,1,1,-.0967723,1.554457,-.1026754,-.0593133,.354422,.4066558,-.1641272,0,1,0,0,-.3678103,.5720087,-.5192382,1,1.22621,.3780076,.0914308,0,0,1.167953,1,0,0,0,0,0,0,0,0,0,0,0,0
10001,.4257295,0,.195871,.038366,.0075147246,1,0,-.1797135,1,.23083,1,0,-.6489289,-.144853,-.1842234,-.1100908,-.1385643,0,0,.0113507,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.3678103,.499941,-.4992127,0,-.21592,.0342186,-.2125157,1,0,.6178991,1,0,0,0,0,0,0,0,0,0,0,0,0
10003,-.2352672,0,-.744655,.554511,-.4129189661,0,0,-.0845223,1,-.277981,1,0,-.3916631,-.144853,1.105337,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,.1622926,1,0,0,0,-.3678103,.499941,-.4992127,0,-.21592,.0342186,-.2125157,0,0,.6178991,1,0,0,0,0,0,0,0,0,0,0,0,0
10004,-.3340655,0,-.744655,.554511,-.4129189661,0,0,-.3560833,1,.23083,0,0,.5087671,-.144853,.0318298,-.1100908,-.2370034,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.499941,-.4992127,0,-.21592,.0342186,-.2125157,0,0,.6178991,1,0,0,0,0,0,0,0,0,0,0,0,0
10004,-.6064638,0,-.744655,.554511,-.4129189661,0,0,-.3560833,1,.23083,0,0,.5087671,-.144853,.0318298,-.1100908,-.2370034,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.499941,-.4992127,0,-.21592,.0342186,-.2125157,0,0,.6178991,1,0,0,0,0,0,0,0,0,0,0,0,0
10006,-1.290176,0,.289924,.084056,.0243698291,1,0,.4458614,1,.570037,1,0,-.0057645,-.144853,-.2708812,.304637,-.0991886,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,1,0,-.3678103,.499941,-.4992127,0,-.21592,.0342186,-.2125157,1,0,.6178991,1,0,0,0,0,0,0,0,0,0,0,0,0
10006,-1.237099,0,.289924,.084056,.0243698291,1,0,.4458614,1,.570037,1,0,-.0057645,-.144853,-.2708812,.304637,-.0991886,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,1,0,-.3678103,.499941,-.4992127,0,-.21592,.0342186,-.2125157,1,0,.6178991,1,0,0,0,0,0,0,0,0,0,0,0,0
10006,-1.268599,0,.289924,.084056,.0243698291,1,0,.4458614,1,.570037,1,0,-.0057645,-.144853,-.2708812,.304637,-.0991886,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,1,0,-.3678103,.499941,-.4992127,0,-.21592,.0342186,-.2125157,1,0,.6178991,1,0,0,0,0,0,0,0,0,0,0,0,0
10010,-.2352672,0,-.274392,.075291,-.020659161,1,0,-.0968629,1,.23083,1,0,.3801342,-.144853,-.0602755,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.499941,-.4992127,0,-.21592,.0342186,-.2125157,0,0,.6178991,1,0,0,0,0,0,0,0,0,0,0,0,0
10010,-.6064638,0,-.274392,.075291,-.020659161,1,0,-.0968629,1,.23083,1,0,.3801342,-.144853,-.0602755,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.499941,-.4992127,0,-.21592,.0342186,-.2125157,0,0,.6178991,1,0,0,0,0,0,0,0,0,0,0,0,0
11001,.575878,0,.289924,.084056,.0243698291,1,0,-.1160768,1,-.447585,0,0,-.520296,-.144853,-.2375814,-.1100908,-.2527537,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.021135,-.2657273,-.2531508,0,1,0,0,-.3678103,.5720087,-.5192382,0,-.456274,.0557948,-.3019419,0,0,.8798058,1,0,0,0,0,0,0,0,0,0,0,0,0
11001,-1.268599,0,.289924,.084056,.0243698291,1,0,-.1160768,1,-.447585,0,0,-.520296,-.144853,-.2375814,-.1100908,-.2527537,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.021135,-.2657273,-.2531508,0,1,0,0,-.3678103,.5720087,-.5192382,0,-.456274,.0557948,-.3019419,0,0,.8798058,1,0,0,0,0,0,0,0,0,0,0,0,0
11001,-.2352672,0,.289924,.084056,.0243698291,1,0,-.1160768,1,-.447585,0,0,-.520296,-.144853,-.2375814,-.1100908,-.2527537,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.021135,-.2657273,-.2531508,0,1,0,0,-.3678103,.5720087,-.5192382,0,-.456274,.0557948,-.3019419,0,0,.8798058,1,0,0,0,0,0,0,0,0,0,0,0,0
11001,.575878,0,.289924,.084056,.0243698291,1,0,-.1160768,1,-.447585,0,0,-.520296,-.144853,-.2375814,-.1100908,-.2527537,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.021135,-.2657273,-.2531508,0,1,0,0,-.3678103,.5720087,-.5192382,0,-.456274,.0557948,-.3019419,0,0,.8798058,1,0,0,0,0,0,0,0,0,0,0,0,0
11004,-.6064638,0,-.180339,.032522,-.0058650181,0,0,-.6748236,1,-.108378,0,0,.1228684,-.144853,-.4713673,-.1100908,2.499606,0,0,-.0967723,-.1196357,-.1026754,-.0593133,-.0900536,-.2657273,.1622926,0,1,0,0,-.3678103,.5720087,-.5192382,0,-.456274,.0557948,-.3019419,1,0,.8798058,1,0,0,0,0,0,0,0,0,0,0,0,0
11004,.3092674,0,-.180339,.032522,-.0058650181,0,0,-.6748236,1,-.108378,0,0,.1228684,-.144853,-.4713673,-.1100908,2.499606,0,0,-.0967723,-.1196357,-.1026754,-.0593133,-.0900536,-.2657273,.1622926,0,1,0,0,-.3678103,.5720087,-.5192382,0,-.456274,.0557948,-.3019419,1,0,.8798058,1,0,0,0,0,0,0,0,0,0,0,0,0
11004,-.6064638,0,-.180339,.032522,-.0058650181,0,0,-.6748236,1,-.108378,0,0,.1228684,-.144853,-.4713673,-.1100908,2.499606,0,0,-.0967723,-.1196357,-.1026754,-.0593133,-.0900536,-.2657273,.1622926,0,1,0,0,-.3678103,.5720087,-.5192382,0,-.456274,.0557948,-.3019419,1,0,.8798058,1,0,0,0,0,0,0,0,0,0,0,0,0
11005,-.6407068,0,-.368444,.135751,-.050016742,1,0,-.0702973,1,.23083,0,0,-.520296,-.144853,-.2173059,-.1100908,-.2527537,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,0,-.456274,.0557948,-.3019419,0,0,.8798058,1,0,0,0,0,0,0,0,0,0,0,0,0
11005,-.3340655,0,-.368444,.135751,-.050016742,1,0,-.0702973,1,.23083,0,0,-.520296,-.144853,-.2173059,-.1100908,-.2527537,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,0,-.456274,.0557948,-.3019419,0,0,.8798058,1,0,0,0,0,0,0,0,0,0,0,0,0
11009,-.8120232,0,-.556549,.309747,-.1723897208,1,0,-.7929599,1,-.108378,0,0,-.6489289,.091342,-.5955231,-.1100908,-.2566913,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,0,-.456274,.0557948,-.3019419,0,0,.8798058,1,0,0,0,0,0,0,0,0,0,0,0,0
11010,.1366772,0,.383977,.147438,.056612757,1,0,-.1110879,1,.23083,1,1,-.7775617,-.144853,-.1606805,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.687849,-.2657273,-.2531508,0,1,0,0,-.3678103,.5720087,-.5192382,0,-.456274,.0557948,-.3019419,0,0,.8798058,1,0,0,0,0,0,0,0,0,0,0,0,0
11010,.9502757,0,.383977,.147438,.056612757,1,0,-.1110879,1,.23083,1,1,-.7775617,-.144853,-.1606805,-.1100908,-.2488161,0,0,-.0967723,-.1736387,-.1026754,-.0593133,1.687849,-.2657273,-.2531508,0,1,0,0,-.3678103,.5720087,-.5192382,0,-.456274,.0557948,-.3019419,0,0,.8798058,1,0,0,0,0,0,0,0,0,0,0,0,0
12003,-.6407068,1,-.556549,.309747,-.1723897208,1,0,-.2342131,1,-.108378,0,0,-.0057645,-.144853,-.4915163,-.1100908,-.1582521,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0736179,-.2531508,0,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12003,-.7011075,1,-.556549,.309747,-.1723897208,1,0,-.2342131,1,-.108378,0,0,-.0057645,-.144853,-.4915163,-.1100908,-.1582521,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0736179,-.2531508,0,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12005,-2.524385,1,-.180339,.032522,-.0058650181,1,0,-.3464494,1,-.277981,0,0,-.0057645,-.144853,.8419745,-.1100908,-.1385643,0,0,-.0967723,1.338445,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12005,-1.290176,1,-.180339,.032522,-.0058650181,1,0,-.3464494,1,-.277981,0,0,-.0057645,-.144853,.8419745,-.1100908,-.1385643,0,0,-.0967723,1.338445,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12005,-2.033971,1,-.180339,.032522,-.0058650181,1,0,-.3464494,1,-.277981,0,0,-.0057645,-.144853,.8419745,-.1100908,-.1385643,0,0,-.0967723,1.338445,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12007,.1367827,1,.383977,.147438,.056612757,1,0,.186641,1,.570037,1,1,1.151932,-.144853,-.0519713,-.0997226,2.893363,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12007,-.3190071,1,.383977,.147438,.056612757,1,0,.186641,1,.570037,1,1,1.151932,-.144853,-.0519713,-.0997226,2.893363,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12007,-.3571005,1,.383977,.147438,.056612757,1,0,.186641,1,.570037,1,1,1.151932,-.144853,-.0519713,-.0997226,2.893363,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12007,-.2352672,1,.383977,.147438,.056612757,1,0,.186641,1,.570037,1,1,1.151932,-.144853,-.0519713,-.0997226,2.893363,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12007,.1366772,1,.383977,.147438,.056612757,1,0,.186641,1,.570037,1,1,1.151932,-.144853,-.0519713,-.0997226,2.893363,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12008,-.3190071,1,-.368444,.135751,-.050016742,1,0,.1889231,1,-.108378,1,0,.7660328,-.144853,-.7052638,-.1100908,.5308222,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12008,-1.098472,1,-.368444,.135751,-.050016742,1,0,.1889231,1,-.108378,1,0,.7660328,-.144853,-.7052638,-.1100908,.5308222,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12008,-.2352672,1,-.368444,.135751,-.050016742,1,0,.1889231,1,-.108378,1,0,.7660328,-.144853,-.7052638,-.1100908,.5308222,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12008,.1366772,1,-.368444,.135751,-.050016742,1,0,.1889231,1,-.108378,1,0,.7660328,-.144853,-.7052638,-.1100908,.5308222,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12010,-.7011075,1,-.650602,.423283,-.2753888718,1,0,.1321099,1,-.108378,0,0,-.0057645,-.144853,-.5201789,-.1100908,-.240941,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12010,-.0128141,1,-.650602,.423283,-.2753888718,1,0,.1321099,1,-.108378,0,0,-.0057645,-.144853,-.5201789,-.1100908,-.240941,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12010,-.6064638,1,-.650602,.423283,-.2753888718,1,0,.1321099,1,-.108378,0,0,-.0057645,-.144853,-.5201789,-.1100908,-.240941,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
12010,-.5418477,1,-.650602,.423283,-.2753888718,1,0,.1321099,1,-.108378,0,0,-.0057645,-.144853,-.5201789,-.1100908,-.240941,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.7161443,-.5555341,0,-.456274,.9304788,.0200539,0,0,.5780674,1,0,0,0,0,0,0,0,0,0,0,0,0
13001,-.8120232,1,.195871,.038366,.0075147246,1,0,-.1271104,1,.23083,1,0,-.7775617,-.144853,.4368191,1.548821,1.318336,0,1,-.0967723,-.1736387,-.1026754,-.0593133,3.799108,-.2657273,-.2531508,0,1,0,0,-.3678103,.6560879,-.5409769,1,.264789,1.411059,-.2438914,1,0,.6727304,1,0,0,0,0,0,0,0,0,0,0,0,0
13006,-.0128141,1,-.93276,.870041,-.8115394912,1,0,-.1271104,1,-.277981,0,0,-.2630302,-.144853,-.4713416,-.1100908,-.2291283,0,0,-.0967723,.5464012,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,1,-.3678103,.6560879,-.5409769,1,.264789,1.411059,-.2438914,0,0,.6727304,1,0,0,0,0,0,0,0,0,0,0,0,0
13006,-.4904543,1,-.93276,.870041,-.8115394912,1,0,-.1271104,1,-.277981,0,0,-.2630302,-.144853,-.4713416,-.1100908,-.2291283,0,0,-.0967723,.5464012,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,1,-.3678103,.6560879,-.5409769,1,.264789,1.411059,-.2438914,0,0,.6727304,1,0,0,0,0,0,0,0,0,0,0,0,0
13006,-.0128141,1,-.93276,.870041,-.8115394912,1,0,-.1271104,1,-.277981,0,0,-.2630302,-.144853,-.4713416,-.1100908,-.2291283,0,0,-.0967723,.5464012,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,0,1,0,1,-.3678103,.6560879,-.5409769,1,.264789,1.411059,-.2438914,0,0,.6727304,1,0,0,0,0,0,0,0,0,0,0,0,0
13009,1.108989,1,1.23045,1.51401,1.862910859,1,0,.4508502,1,.061226,0,0,-.2630302,-.144853,-.3359593,-.1100908,.3339438,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0736179,-.2531508,0,0,0,0,-.3678103,.6560879,-.5409769,1,.264789,1.411059,-.2438914,0,0,.6727304,1,0,0,0,0,0,0,0,0,0,0,0,0
13009,.204214,1,1.23045,1.51401,1.862910859,1,0,.4508502,1,.061226,0,0,-.2630302,-.144853,-.3359593,-.1100908,.3339438,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0736179,-.2531508,0,0,0,0,-.3678103,.6560879,-.5409769,1,.264789,1.411059,-.2438914,0,0,.6727304,1,0,0,0,0,0,0,0,0,0,0,0,0
13009,.6150785,1,1.23045,1.51401,1.862910859,1,0,.4508502,1,.061226,0,0,-.2630302,-.144853,-.3359593,-.1100908,.3339438,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.0736179,-.2531508,0,0,0,0,-.3678103,.6560879,-.5409769,1,.264789,1.411059,-.2438914,0,0,.6727304,1,0,0,0,0,0,0,0,0,0,0,0,0
14006,-.8779753,1,-.368444,.135751,-.050016742,0,0,.186641,1,.061226,1,0,-.6489289,-.144853,-.1807909,-.0935017,-.1858151,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,1,.024434,.5498533,.0240179,0,0,.6727304,1,0,0,0,0,0,0,0,0,0,0,0,0
14006,-.4904543,1,-.368444,.135751,-.050016742,0,0,.186641,1,.061226,1,0,-.6489289,-.144853,-.1807909,-.0935017,-.1858151,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,1,.024434,.5498533,.0240179,0,0,.6727304,1,0,0,0,0,0,0,0,0,0,0,0,0
14006,.6150785,1,-.368444,.135751,-.050016742,0,0,.186641,1,.061226,1,0,-.6489289,-.144853,-.1807909,-.0935017,-.1858151,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,1,.024434,.5498533,.0240179,0,0,.6727304,1,0,0,0,0,0,0,0,0,0,0,0,0
14006,.3092674,1,-.368444,.135751,-.050016742,0,0,.186641,1,.061226,1,0,-.6489289,-.144853,-.1807909,-.0935017,-.1858151,1,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,1,.024434,.5498533,.0240179,0,0,.6727304,1,0,0,0,0,0,0,0,0,0,0,0,0
14012,-.3190071,1,.195871,.038366,.0075147246,0,0,-.4106143,1,-.617189,0,0,-.3916631,-.144853,-.4718605,-.1100908,-.2527537,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,1,.024434,.5498533,.0240179,0,0,.6727304,1,0,0,0,0,0,0,0,0,0,0,0,0
14012,-.2352672,1,.195871,.038366,.0075147246,0,0,-.4106143,1,-.617189,0,0,-.3916631,-.144853,-.4718605,-.1100908,-.2527537,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,.5720087,-.5192382,1,.024434,.5498533,.0240179,0,0,.6727304,1,0,0,0,0,0,0,0,0,0,0,0,0
15001,-1.839844,1,-.274392,.075291,-.020659161,1,0,.4508502,1,-.108378,0,0,-.3916631,-.144853,-.6332793,-.1100908,.1370655,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,-.094618,-.2603559,1,.024434,.1520105,.0240179,0,0,.8857223,1,0,0,0,0,0,0,0,0,0,0,0,0
15001,-.6064638,1,-.274392,.075291,-.020659161,1,0,.4508502,1,-.108378,0,0,-.3916631,-.144853,-.6332793,-.1100908,.1370655,0,0,-.0967723,-.1736387,-.1026754,-.0593133,-.0900536,-.2657273,-.2531508,1,0,0,0,-.3678103,-.094618,-.2603559,1,.024434,.1520105,.0240179,0,0,.8857223,1,0,0,0,0,0,0,0,0,0,0,0,0
